Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description ,Manufacturer Name,Available packaging,Stock Status,Lead Time,Quantity Available,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
1,,Wireless & Memory,Modules,Cellular Module,L718-CN,LTE-TDD/WCDMA/GSM Module,FIBOCOM WIRELESS INC.,Tape reel,Lead time,8 Weeks,,1,500,,,Yes,EAR 99,,,China,L718
2,,Wireless & Memory,Modules,Cellular Module,L610-CN,LTE-FDM/WCDMA/GSM Module,FIBOCOM WIRELESS INC.,Tape reel,Lead time,8 Weeks,,1,500,,,Yes,EAR 99,,,China,L610
3,,Wireless & Memory,Modules,Cellular Module,MA510-GL,"LTE-M, NB-IoT, GSM Module",FIBOCOM WIRELESS INC.,Tape reel,Lead time,8 Weeks,,1,500,,,Yes,EAR 99,,,China,MA510
4,,Wireless & Memory,Modules,NAVIGATION,TAU1205,GNSS/IRNSS Module,ALLYSTAR TECHNOLOGY (SHENZHEN) CO. LTD. ,Tape reel,Lead time,8 Weeks,,1,1000,,,Yes,EAR 99,,,China,TAU120X
5,,Wireless & Memory,Modules,NAVIGATION,TAU1202,GNSS Modules ,ALLYSTAR TECHNOLOGY (SHENZHEN) CO. LTD. ,Tape reel,Lead time,8 Weeks,,1,1000,,,Yes,EAR 99,,https://www.allystar.com/en/index.php?g=&m=news&a=mouldinfo&id=20,China,TAU120X
6,,Wireless & Memory,Modules,Cellular Module,C10AM,LTE Cat1 / GSM Module ,CAVLI WIRELESS,Tape reel,Lead time,10 weeks,,1,500,,,Yes,EAR 99,,https://www.cavliwireless.com/products/c10am/,US ,C10
7,,Wireless & Memory,Modules,NAVIGATION,C10AM-G,LTE Cat1 + GNSS Module ,CAVLI WIRELESS,Tape reel,Lead time,10 weeks,,1,500,,,Yes,EAR 99,,https://www.cavliwireless.com/products/c10am-g/,US ,C10
8,,Wireless & Memory,Modules,Cellular Module,C100AM,LLE Cat4/3G/2G Module ,CAVLI WIRELESS,Tape reel,Lead time,10 weeks,,1,500,,,Yes,EAR 99,,https://www.cavliwireless.com/products/c100am/,US ,C100
9,,Wireless & Memory,Modules,Cellular Module,C42GM,LTE CatM1/NB2 Module,CAVLI WIRELESS,Tape reel,Lead time,10 weeks,,1,500,,,Yes,EAR 99,,https://www.cavliwireless.com/products/C42GM/,US ,C42
10,https://www.mouser.in/images/taoglas/lrg/tg-55-8113_DSL.jpg,Wireless & Memory,Antenna,cellular Antenna,TG.55.8113,5G/4G Terminal Mount Monopole Antenna,TAOGLAS,,Lead time,8 Weeks,,100,100,,,Yes,EAR 99,,https://www.taoglas.com/datasheets/TG.55.8113.pdf,Taiwan,TG
11,https://www.mouser.in/images/taoglas/lrg/FXUB63.07.0150C.jpg,Wireless & Memory,Antenna,cellular Antenna,FXUB63.07.0150C,2G/3G/4G Wideband 698-3000MHz Flexible PCB Antenna,TAOGLAS,,Lead time,8 Weeks,,100,100,,,Yes,EAR 99,,https://www.taoglas.com/datasheets/FXUB63.07.0150C.pdf,Taiwan,FXUB
12,https://www.mouser.in/images/taoglas/lrg/PCS_06_A_DSL.jpg,Wireless & Memory,Antenna,cellular Antenna,PCS.06.A,Low Profile LTE/Cellular 4G/3G/2G SMD Dielectric Antenna,TAOGLAS,Reel,Lead time,8 Weeks,,100,100,,,Yes,EAR 99,,https://www.taoglas.com/datasheets/PCS.06.A.pdf,Taiwan,PCS06
13,https://www.mouser.in/images/taoglas/lrg/AA_200_151111_SPL.jpg,Wireless & Memory,Antenna,GNSS Antenna,AA.200.151111,MagmaX2 Active Multiband GNSS Magnetic Mount Antenna,TAOGLAS,,Lead time,8 Weeks,,100,100,,,Yes,EAR 99,,https://www.taoglas.com/datasheets/AA.200.151111.pdf,Taiwan,AA200 
14,https://www.mouser.in/images/taoglas/lrg/ADFGP.25A.07.0060A_SPL.jpg,Wireless & Memory,Antenna,GNSS Antenna,ADFGP.25A.07.0060A,Embedded Dual Pin Active GNSS Patch Antenna,TAOGLAS,,Lead time,8 Weeks,,100,100,,,Yes,EAR 99,,https://www.taoglas.com/datasheets/ADFGP.25A.07.0060A.pdf,Taiwan,ADFGP25
15,https://www.mouser.in/images/taoglas/lrg/GPVSF.25.8.A.08_SPL.jpg,Wireless & Memory,Antenna,GNSS Antenna,GPVSF.25.8.A.08,25*25*8mm GNSS + IRNSS Single Feed Stacked Patch Antenna,TAOGLAS,,Lead time,8 Weeks,,100,100,,,Yes,EAR 99,,https://www.taoglas.com/datasheets/GPVSF.25.8.A.08.pdf,Taiwan,GPVSF25
16,https://www.mouser.in/images/taoglas/lrg/gw.51.5153_SPL.jpg,Wireless & Memory,Antenna,WiFi & Bluetooth,GW.51.5153,5dBi 2.4/5.8GHz Wi-Fi Terminal Mount Dipole Antenna,TAOGLAS,,Lead time,8 Weeks,,100,100,,,Yes,EAR 99,,https://www.taoglas.com/datasheets/GW.51.5153.pdf,Taiwan,GW
17,,Wireless & Memory,Antenna,WiFi & Bluetooth,WCM.01.0111,2.4GHz Button Antenna,TAOGLAS,,Lead time,8 Weeks,,100,100,,,Yes,EAR 99,,https://www.taoglas.com/datasheets/WCM.01.0111.pdf,Taiwan,WCM
18,https://www.mouser.in/images/taoglas/lrg/FXP830.jpg,Wireless & Memory,Antenna,WiFi & Bluetooth,FXP830.07.0100C,2.4/5.8/7.1GHz Dipole Antenna,TAOGLAS,,Lead time,8 Weeks,,100,100,,,Yes,EAR 99,,https://www.taoglas.com/datasheets/FXP830.07.0100C.pdf,Taiwan,FXP
19,http://www.wi2wi.com/images/products/WM828CC6/WM828CC6-E6.JPG,Wireless & Memory,Modules,WIFI,WM828CC6,WiFi 802.11 acbgn + BT 4.2,Wi2Wi,Tape reel,Lead time,10 weeks,,1,100,,,Yes,EAR 99,,http://www.wi2wi.com/wireless-connectivity/maximum-performance-series/multi-protocol-combo/wm828cc6#documentation,US ,WM828
20,http://www.wi2wi.com/images/products/WC7220B0/WC7220B0.JPG,Wireless & Memory,Modules,BLUETOOTH,WC7220B0,Bluetooth Low Energy 4.1/Bluetooth Smart,Wi2Wi,Tape reel,Lead time,10 weeks,,1,100,,,Yes,EAR 99,,http://www.wi2wi.com/wireless-connectivity/mcu-embedded-series/bluetooth/wc7220b0#documentation,US ,WC7
21,https://www.te.com/content/dam/te-com/catalog/part/CAT/WLS/001/CAT-WLS0019-t1.jpg/jcr:content/renditions/product-details.png,Sensors,Pressure Sensors,transducers,27S1421A050.000000.000A30015A,27 0.25% 0-50psig 4-20mA 15ft cable,TE CONNECTIVITY,,Lead time,10 weeks,,,,,,Yes,EAR 99,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=showdoc&DocId=Data+Sheet%7FKPSI_27%7FA7%7Fpdf%7FEnglish%7FENG_DS_KPSI_27_A7.pdf%7F20014792-00,Taiwan,KPSI 27
22,https://www.te.com/content/dam/te-com/catalog/part/CAT/BLP/S00/CAT-BLPS0056-t1.jpg/jcr:content/renditions/product-details.png,Sensors,Pressure Sensors,board-level,17 – 030 A,Board Mount Pressure Sensor,TE CONNECTIVITY,,Lead time,10 weeks,,,,,,Yes,EAR 99,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=showdoc&DocId=Data+Sheet%7F17_and_47%7FB3%7Fpdf%7FEnglish%7FENG_DS_17_and_47_B3.pdf%7FCAT-BLPS0056,Taiwan,17
23,https://www.te.com/content/dam/te-com/catalog/part/CAT/IR0/001/CAT-IR0001-t1.jpg/jcr:content/renditions/product-details.png,Sensors,Temperature Sensors,thermopile-infrared-sensors,TS305-11C55,Analog Infrared (IR) Thermopile Sensor,TE CONNECTIVITY,,Lead time,10 weeks,,,,,,Yes,EAR 99,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=showdoc&DocId=Data+Sheet%7FTS3XX-Series%7FA%7Fpdf%7FEnglish%7FENG_DS_TS3XX-Series_A.pdf%7FCAT-IR0001,Taiwan,TS305
24,https://www.te.com/content/dam/te-com/catalog/part/CAT/DTS/000/CAT-DTS0001-t1.jpg/jcr:content/renditions/product-details.png,Sensors,Temperature Sensors,digital-temperature-sensors,TSYS01-1,Digital Temperature Sensors,TE CONNECTIVITY,,Lead time,10 weeks,,,,,,Yes,EAR 99,,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=showdoc&DocId=Data+Sheet%7FTSYS03%7FA1%7Fpdf%7FEnglish%7FENG_DS_TSYS03_A1.pdf%7FCAT-DTS0001,Taiwan,TSYS
25,,Electromechanical Components,Switches,DIP Switch,IKD0200000,DIP Switch,APEM (AN IDEC COMPANY),T&R/Tube,Lead Time,,,,,,,Yes,EAR 99,,,,IKD
26,,Electromechanical Components,Switches,DIP Switch,NDS-01T-V,Slide DIP Switch - Through-hole,APEM (AN IDEC COMPANY),T&R/Tube,,,,,,,,Yes,EAR 99,,,,NDS
27,,Electromechanical Components,Switches,Industrial Control,A2PFA1X0304H137,Industrial controls switches,APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/int/index.php?controller=attachment&id_attachment=1126,FR,A2
28,,Electromechanical Components,Switches,Industrial Control,ES1S41253,Heavy-duty emergency stop,APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/us/index.php?controller=attachment&id_attachment=792,FR,ES
29,,Electromechanical Components,Switches,Keylock switches ,LK5BNB126-N3,Keylock Switches,APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/int/index.php?controller=attachment&id_attachment=943,FR,LK
30,,Electromechanical Components,Switches,Keylock switches ,LK6SGB126-M3,Keylock Switches,APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/int/index.php?controller=attachment&id_attachment=943,FR,LK
31,,Electromechanical Components,Switches,Pushbutton switches,104350723,Professional pushbutton switches - threaded bushing diam 10mm (393),APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/uk/index.php?controller=attachment&id_attachment=950,FR,10400
32,,Electromechanical Components,Switches,Pushbutton switches,13245-9X778,"High performance pushbutton switches - threaded bushing diam 11,9 (15/32)",APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/int/index.php?controller=attachment&id_attachment=952,FR,13000X778
33,,Electromechanical Components,Switches,Rocker & Paddle switches,2631LH/2A200000L0,Power rocker switches,APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/int/index.php?controller=attachment&id_attachment=901,FR,2600
34,,Electromechanical Components,Switches,Rocker & Paddle switches,KR314AXLXD22N29XXXX,Power rocker switches,APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/int/index.php?controller=attachment&id_attachment=1841,FR,KR
35,,Electromechanical Components,Switches,Slide switches,25136NLDB,Professional slide switches,APEM (AN IDEC COMPANY),,,,,,,,,Yes,EAR 99,,https://www.apem.com/int/index.php?controller=attachment&id_attachment=858,FR,25000N
36,,Electromechanical Components,Switches,Slide switches,NK236WH,Subminiature slide switches,APEM (AN IDEC COMPANY),,,,,,,,,Yes,EAR 99,,https://www.apem.com/us/index.php?controller=attachment&id_attachment=1746,,NK
37,,Electromechanical Components,Switches,Tact Switches,PHAP5-30RA2K3S2N4,Tact switches 6 x 6 mm,APEM (AN IDEC COMPANY),T&R/Tube,,,,,,,,Yes,EAR 99,,https://www.apem.com/int/index.php?controller=attachment&id_attachment=659,,PHAP5-30
38,,Electromechanical Components,Switches,Tact Switches,TL46W010000,Tiny washable toggle switches,APEM (AN IDEC COMPANY),,,,,,,,,Yes,EAR 99,,https://www.apem.com/us/index.php?controller=attachment&id_attachment=863,,TL 
39,,Electromechanical Components,Switches,Toggle switches,3547-003B002,High performance toggle switches - environmentally sealed,APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/us/index.php?controller=attachment&id_attachment=757,FR,3500
40,,Electromechanical Components,Switches,Navigator,NVH1D1C0CP2S,Switch based miniature joystick,APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/us/index.php?controller=attachment&id_attachment=786,FR,NV 
41,,Electromechanical Components,Keyboard ,PCB-Based Keyboard,KP6E1NJ3WNG3009,CAN Bus keypad,APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/us/index.php?controller=attachment&id_attachment=794,,KP6
42,,Electromechanical Components,Keyboard ,PCB-Based Keyboard,KP6E1NJ3WNCC021,CAN Bus keypad,APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/us/index.php?controller=attachment&id_attachment=794,,KP6
43,,Electromechanical Components,Joystick ,Thumb Operated,HS6A14GA,Sealed micro switch based thumbstick,APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/us/index.php?controller=attachment&id_attachment=1207,US,HS
44,,Electromechanical Components,Joystick ,Hand Grip,CJN0NR013N,Hand grip Hall effect joystick,APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/us/index.php?controller=attachment&id_attachment=1650,US,CJ
45,,Electromechanical Components,Joystick ,Hand Grip,XDGTT2LNNCYYGAN,Multi-axis Hand Grip controller,APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/us/index.php?controller=attachment&id_attachment=1471,US,XD
46,,Electromechanical Components,Joystick ,Thumb Operated,CWB1BK1A02A0,Miniature Hall effect thumbwheel,APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/us/index.php?controller=attachment&id_attachment=1263,US,CW
47,,Electromechanical Components,Joystick ,Thumb Operated,TS1N1P09A,Miniature Hall effect thumbstick,APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/us/index.php?controller=attachment&id_attachment=1229,US,TS
48,,Electromechanical Components,Joystick ,Thumb Operated,CWB1BK1A01A0,Miniature Hall effect thumbwheel,APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/us/index.php?controller=attachment&id_attachment=1471,US,CW
49,,Electromechanical Components,Joystick ,Finger Tip to Mid Sized,1D11H1500,1000 Series - Compact Switch Joystick,APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/us/index.php?controller=attachment&id_attachment=924,UK,1000
50,,Electromechanical Components,Joystick ,Finger Tip to Mid Sized,NZZA0593,Miniature Microswitch Joystick,APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/us/index.php?controller=attachment&id_attachment=1501,UK,NZ
51,,Electromechanical Components,LED Indicator ,Panel mount,Q10F5SXXG02E,10mm Panel Mounting LED,APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/us/index.php?controller=attachment&id_attachment=1894,UK,Q10
52,,Electromechanical Components,LED Indicator ,Panel mount,QRM64BXXY02E,6mm Rear Panel Mounting LED,APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/us/index.php?controller=attachment&id_attachment=1674,UK,QRM6
53,,Electromechanical Components,LED Indicator ,Snap-in mounting,QS101XXG02,10mm Snap in Mounting LED,APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/us/index.php?controller=attachment&id_attachment=1307,UK,QS
54,,Electromechanical Components,LED Indicator ,Snap-in mounting,QS83XXHY220,8mm Snap in Mounting LED,APEM (AN IDEC COMPANY),Bulk,,,,,,,,Yes,EAR 99,,https://www.apem.com/us/index.php?controller=attachment&id_attachment=1307,UK,QS
55,,Electromechanical Components,Switches,Rotary switches ,56A30-01-1-10N,"Rotary Switch, 30 DEG, # of Decks: 01, Poles/Deck: 1, Positions/Pole: 10, Contact Type: Non-Shorting, Termination: Solder Lug","GRAYHILL, INC.",Bulk,,,,,,,,Yes,EAR 99,,https://www.grayhill.com/documents/56-Datasheet,US,56
56,,Electromechanical Components,Switches,Rotary switches ,44MS30-01-1-10N,"Rotary Switch, 30 DEG, # of Decks: 01, Poles/Deck: 1, Positions/Pole: 10, Contact Type: Non-Shorting, Termination: Solder Lug, Shaft & Panel Sealed, Military Rated","GRAYHILL, INC.",Bulk,,,,,,,,Yes,EAR 99,,https://www.grayhill.com/documents/42-44-Datasheet,US,44
57,,Electromechanical Components,Switches,Keylock switches ,44L45-02-1-02N,"Rotary Switch, 45 DEG, # of Decks: 02, Poles/Deck: 1, Positions/Pole: 02, Contact Type: Non-Shorting, Termination: Solder Lug","GRAYHILL, INC.",Bulk,,,,,,,,Yes,EAR 99,,https://www.grayhill.com/documents/44L-Datasheet,US,44L
58,,Electromechanical Components,Switches,Keylock switches ,58J8A45-01B04S,"Rotary Switch, 45 DEG, # of Decks: 01, Poles/Deck: 1, Positions/Pole: 04, Contact Type: Shorting, Termination: Solder Lug","GRAYHILL, INC.",Bulk,,,,,,,,Yes,EAR 99,,https://www.grayhill.com/documents/58-Datasheet,US,58
59,,Electromechanical Components,Switches,Pushbutton Switches,46-271 BLK,"Pushbutton, DPDT - N.C., Wiping Contacts with Overtravel, 250 mA, Make before Break","GRAYHILL, INC.",Bulk,,,,,,,,Yes,EAR 99,,https://www.grayhill.com/documents/46-Datasheet,US,46
60,,Electromechanical Components,Switches,Pushbutton Switches,46-101 BLK,"Pushbutton, SPDT - N.C., Wiping Contacts with Overtravel, 250 mA, Break before Make","GRAYHILL, INC.",Bulk,,,,,,,,Yes,EAR 99,,https://www.grayhill.com/documents/46-Datasheet,US,46
61,,Electromechanical Components,Switches,Tact Switches,95C04B3T,"6 x 2.5 mm, PC Mount,160 Grams, Brown, Actuator Height (In): 0.197","GRAYHILL, INC.",tube or reel,,,,,,,,Yes,EAR 99,,https://www.grayhill.com/documents/95C04-Datasheet,China,95C
62,,Electromechanical Components,Switches,Tact Switches,95C06B2GWT,"6 X 6 mm, SMT,100 Grams, Black, Actuator Height (In): 0.197","GRAYHILL, INC.",tube or reel,,,,,,,,Yes,EAR 99,,https://www.grayhill.com/documents/95C06-Datasheet,China,95C
63,,Electromechanical Components,Switches,Rocker & Paddle switches,47BWSP4J1M6QT,"Miniature Rocker, SPDT, SMT, Right Angle, (On)-Off-(On), 5 Amp, Horizontal","GRAYHILL, INC.",Bulk,,,,,,,,Yes,EAR 99,,https://www.grayhill.com/documents/47B-Datasheet,Taiwan,47B
64,,Electromechanical Components,Switches,Rocker & Paddle switches,47DWMSP1R2M6RT,"Sub-Miniature Rocker, SPDT, SMT, Right Angle, On-None-On, 0.4 VA, Horizontal","GRAYHILL, INC.",Bulk,,,,,,,,Yes,EAR 99,,https://www.grayhill.com/documents/47D-Datasheet,Taiwan,47D
65,,Electromechanical Components,Switches,Slide switches,48ASDP1S4M6QAT,"Miniature Slide , DPDT, SMT, Right Angle, On-None-On, 5 Amp, Horizontal","GRAYHILL, INC.",Bulk,,,,,,,,Yes,EAR 99,,https://www.grayhill.com/documents/48A-Datasheet,China,48A
66,,Electromechanical Components,Switches,Slide switches,48ASSP3S4M2RBT,"Miniature Slide , SPDT, SMT, On-Off-On, 0.4 VA, Vertical","GRAYHILL, INC.",Bulk,,,,,,,,Yes,EAR 99,,https://www.grayhill.com/documents/48A-Datasheet,China,48A
67,,Electromechanical Components,Encoder ,Mechanical encoder,51A22-01-2-08N,"22.5 DEG, # of Decks: 01, Poles/Deck: 2, Positions/Pole: 08, Contact Type: Non-Shorting, Termination: Solder Lug","GRAYHILL, INC.",Bulk,,,,,,,,Yes,EAR 99,,https://www.grayhill.com/documents/50-51-Datasheet,US,50-51
68,,Electromechanical Components,Encoder ,Mechanical encoder,26ASD45-01-1-AJS,"Mechnical Encoder, BCD Output, 45 DEG, # of Decks: 01, Poles/Deck: N/A, Positions/Pole: ADJ, Contact Type: Encoder, Termination: PC Mount, Shaft & Panel Sealed","GRAYHILL, INC.",Bulk,,,,,,,,Yes,EAR 99,,https://www.grayhill.com/documents/26-Datasheet,US,26
69,,Electromechanical Components,Encoder ,Optical Encoder ,62A11-01-040S,"Optical Encoder, Rotational Output: Quadrature, Rotational Positions - Deck A : 32, Stripped Cable, Supply Voltage: 5 VDC","GRAYHILL, INC.",Bulk,,,,,,,,Yes,EAR 99,,https://www.grayhill.com/documents/62A-D-V-Datasheet,US,62A
70,,Electromechanical Components,Encoder ,Optical Encoder ,62VG22-H5-040C,"Optical Encoder, Rotational Output: Quadrature, Rotational Positions - Deck A : 16, Cable Connector, Supply Voltage: 3.3 VDC","GRAYHILL, INC.",Bulk,,,,,,,,Yes,EAR 99,,https://www.grayhill.com/documents/62A-D-V-Datasheet,China,62V
71,,Electromechanical Components,Encoder ,Hall effect Encoder ,68A115Q-H9S-06C,"Hall Effect Encoder, Rotational Output: Quadrature, Rotational Positions - Deck A : 32, Pushbutton Force : 1150 gramsF, Cable Connector, Supply Voltage: 5 VDC","GRAYHILL, INC.",Bulk,,,,,,,,Yes,EAR 99,,https://www.grayhill.com/documents/68A-Datasheet,US,68A
72,,Electromechanical Components,Encoder ,Hall effect Encoder ,68A225Q-H9S-06C,"Hall Effect Encoder, Rotational Output: Quadrature, Rotational Positions - Deck A : 16, Pushbutton Force : 1150 gramsF, Cable Connector, Supply Voltage: 5 VDC","GRAYHILL, INC.",Bulk,,,,,,,,Yes,EAR 99,,https://www.grayhill.com/documents/68A-Datasheet,US,68A
73,,Electromechanical Components,Keyboard ,PCB-Based Keyboard,84BLN-AB1-112CN,"Keypad, Matrix, 12 Keys, 3x4, Sealed, Backlight: LED","GRAYHILL, INC.",Bulk,,,,,,,,Yes,EAR 99,,https://www.grayhill.com/documents/84BL-Datasheet,US,84BL
74,,Electromechanical Components,Keyboard ,PCB-Based Keyboard,84S-BC2-016-N,"Keypad, Single Pole Common Bus, 16 Keys, 4x4, Sealed","GRAYHILL, INC.",Bulk,,,,,,,,Yes,EAR 99,,https://www.grayhill.com/documents/84S-Datasheet,US,84S
75,,Electromechanical Components,Joystick,Finger Tip to Mid Sized,04J-BP-T02,"Joystick, SPST - N.O., Butt Contact, 2 Amp, Break before Make, Sealed","GRAYHILL, INC.",Bulk,,,,,,,,Yes,EAR 99,,https://www.grayhill.com/documents/04J-Datasheet,US,04J
76,,Electromechanical Components,Joystick,Finger Tip to Mid Sized,04J-AP-C02,"Joystick, SPST - N.O., Butt Contact, 2 Amp, Break before Make, Sealed","GRAYHILL, INC.",Bulk,,,,,,,,Yes,EAR 99,,https://www.grayhill.com/documents/04J-Datasheet,US,04J
77,,Electromechanical Components,Circuit breaker,Thermal Circuit breaker ,6766-19-60,"CB, 60A, 30VDC ",SENSATA TECHNOLOGIES,Bulk,,,,,,,,Yes,EAR 99,,https://www.sensata.com/sites/default/files/a/sensata-6766%2019%20series-commercial%20thermal%20circuit%20breaker-datasheet_1.pdf,US,6766-19
78,,Electromechanical Components,Circuit breaker,Thermal Circuit breaker ,SLA-35,"CB,35A,30VDC ",SENSATA TECHNOLOGIES,Bulk,,,,,,,,Yes,EAR 99,,https://www.sensata.com/sites/default/files/a/sensata-s%20series-commercial%20thermal%20circuit%20breaker-datasheet_1.pdf,US,s
79,,Electromechanical Components,Circuit breaker,Hydraulic Magnetic Circuit breaker,IULHK11-1-61-2.00-01,"CB, 2 pole, 2A ",SENSATA TECHNOLOGIES,Bulk,,,,,,,,Yes,EAR 99,,https://www.sensata.com/sites/default/files/a/sensata-IAL-CEL-LEL-series-hydraulic-magnetic-circuit-protectors-datasheet.pdf,US,IUL 
80,,Electromechanical Components,Circuit breaker,Hydraulic Magnetic Circuit breaker,APL111-1REC4-62F-102-AM,"CB, 3,pole, 1A ",SENSATA TECHNOLOGIES,Bulk,,,,,,,,Yes,EAR 99,,https://www.sensata.com/sites/default/files/media/documents/2018-04-26/ourproducts_apl_upl_series_datasheet.pdf,US,APL
81,,Electromechanical Components,Thermostat,Hermatic sealed thermostat,4344-355-2,"Open 158 F +/-5 F...Close 131 F +/-5 F...21.50"" Leads",SENSATA TECHNOLOGIES,Bulk,,,,,,,,Yes,EAR 99,,https://www.sensata.com/sites/default/files/media/documents/ourproducts_Thermostat_4344_datasheet.pdf,US,4344
82,,Electromechanical Components,Thermostat,Hermatic sealed thermostat,4344-355-6,"Open 131 F +/-5 F...Close 160 F +/-5 F...21.50"" Leads",SENSATA TECHNOLOGIES,Bulk,,,,,,,,Yes,EAR 99,,https://www.sensata.com/sites/default/files/media/documents/ourproducts_Thermostat_4344_datasheet.pdf,US,4344
83,,Electromechanical Components,Thermostat,Non-Hermatic sealed thermostat,67L105P,"SUBMINI. BIMETALLIC THERMOSTAT,TO-220",SENSATA TECHNOLOGIES,Bulk,,,,,,,,Yes,EAR 99,,https://www.sensata.com/sites/default/files/a/sensata-6700-series-subminiature-bimetal-disc-thermostats-datasheet.pdf,China,6700
84,,Electromechanical Components,Thermostat,Non-Hermatic sealed thermostat,67L095P,"THERMAL SWITCH, 95 ± 6°C, NC TYPE,TO-220",SENSATA TECHNOLOGIES,Bulk,,,,,,,,Yes,EAR 99,,https://www.sensata.com/sites/default/files/a/sensata-6700-series-subminiature-bimetal-disc-thermostats-datasheet.pdf,China,6700
85,,Electromechanical Components,Relay ,Solid State Relay,CX240D5,"Relay,SSR,4-SIP,SPST,3 ~ 15VDC",SENSATA TECHNOLOGIES,Bulk,,,,,,,,yes,EAR 99,,http://www.crydom.com/en/products/catalog/cx-series-ac-pcb-mount.pdf,Mexico,CX
86,,Electromechanical Components,Relay ,Solid State Relay,PF240D25,Solid State Relays - PCB Mount 280VAC MINI SIP 25 A,SENSATA TECHNOLOGIES,Bulk,,,,,,,,yes,EAR 99,,http://www.crydom.com/en/products/catalog/pf-series-ac-pcb-mount.pdf,Mexico,PF 
87,,Electromechanical Components,Sensor ,Pressure transducer,P500-300-A-E1C,"5.0 Vdc +/- 0.5, IP 67 sealed pressure sensor",SENSATA TECHNOLOGIES,Bulk,,,,,,,,yes,EAR 99,,https://www.sensata.com/sites/default/files/a/sensata-p500-ceramic-capacitive-pressure-sensor-datasheet.pdf,US,P500
88,,Electromechanical Components,Sensor ,Pressure transducer,P255-150G-E1A,"5.0 ± 0.5 Vdc, IP  67 sealed pressure sensor",SENSATA TECHNOLOGIES,Bulk,,,,,,,,Yes,EAR 99,,https://www.sensata.com/sites/default/files/a/sensata-p255-stainless%20steel%20pressure%20transducer-datasheet.pdf,US,P255
89,,Electromechanical Components,Mechanical Components & Accessories,Plug-In Unit Kits,20848-592,"Plug-In Unit Kit With IEL Handle, Shielded, Black, 6 U, 4 HP",NVENT SCHROFF,Bulk,Lead Time,8 Weeks,,1,1,,"{""Features"":""Front panel (U profile), AI, front anodized, rear conductive, EMC Shielded""}",Yes,EAR 99,83024900,https://schroff.nvent.com/sites/g/files/hdkjer281/files/acquiadam/2021-05/7_2_schroff_cat_plug_in_units_en.pdf,DE,Plug-In Units
90,,Electromechanical Components,Mechanical Components & Accessories,Plug-In Unit Kits,20848-596,"Plug-In Unit Kit With IEL Handle, Shielded, Black, 6 U, 8 HP",NVENT SCHROFF,Bulk,Lead Time,8 Weeks,,1,1,,"{""Features"":""Front panel (U profile), AI, front anodized, rear conductive, EMC Shielded""}",Yes,EAR 99,83024900,https://schroff.nvent.com/sites/g/files/hdkjer281/files/acquiadam/2021-05/7_2_schroff_cat_plug_in_units_en.pdf,DE,Plug-In Units
