Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description,Manufacturer Name,Available packaging,Stock Status,Lead Time,Quantity Available,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
1,https://www.digikey.com/Photos/Apacer%20Photos/AP16GAH356B.jpg,Wireless & Memory,"Memory Cards, Modules",USB Flash Drives,AP16GAH356B,USB FLASH DRIVE 16GB USB 3.0,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 1"","" Other Names"":"" 1582-AP16GAH356B""}",Yes,EAR99,85371000,,,
2,https://www.digikey.com/Photos/Apacer%20Photos/APM064GMFAN-3BTM1.jpg,Wireless & Memory,"Memory Cards, Modules","Solid State Drives (SSDs), Hard Disk Drives (HDDs)",APM064GMFAN-3BTM1,MSATA SM210-300 (MO-300) SATA3 S,"APACER TECHNOLOGY, INC.",Bulk,Lead time,8 Weeks,,1,1,,"{""Memory Size"":"" 64GB"","" Memory Type"":"" FLASH - NAND (MLC)"","" Form Factor"":"" mSATA"","" Speed - Read"":"" 390MB/s"","" Speed - Write"":"" 90MB/s"","" Voltage - Supply"":"" 33V"","" Type"":"" SATA III"","" Current - Max"":"" 335mA (Typ)"","" Operating Temperature"":"" 0C ~ 70C"","" Size / Dimension"":"" 5080mm x 2985mm x 380mm"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 811AEG4BT3B2BB""}",Yes,EAR99,85371000,https://industrial.apacer.com/upfiles/ADUpload/allshare/SATA-PATA_SM210-300_.pdf,,
4,https://www.digikey.com/Photos/Apacer%20Photos/AP8GMCSH4-B.jpg,Wireless & Memory,"Memory Cards, Modules",FLASH,AP8GMCSH4-B,MEMORY CARD MICROSD 8GB CLASS 4,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Type"":"" microSD"","" Memory Size"":"" 8GB"","" Speed"":"" Class 4"","" Technology"":"" -"","" Operating Temperature"":"" 0C ~ 70C"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 1582-1020""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/Card/microSD/Consumer/microSD%202.0%20SPEC_rev2.1%20-%20APXXXMCSHX-X.pdf,,
5,https://www.digikey.com/Photos/Apacer%20Photos/APHA004GR23CG-CM.jpg,Wireless & Memory,"Memory Cards, Modules",USB Flash Drives,APHA004GR23CG-CM,USB FLASH DRIVE 4GB MLC USB 2.0,"APACER TECHNOLOGY, INC.",Bulk,Lead time,8 Weeks,,1,1,,"{""Memory Size"":"" 4GB"","" Memory Type"":"" FLASH - NAND (MLC)"","" Type"":"" USB 20"","" Speed - Read"":"" 32MB/s"","" Speed - Write"":"" 10MB/s"","" Operating Temperature"":"" 0C ~ 70C"","" Size / Dimension"":"" 5529mm L x 1800mm W x 850mm H"","" Weight"":"" -"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 1582-1052""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/USB/Drive/AH322/Industrial-USB_AH322.pdf,,
6,https://www.digikey.com/Photos/Apacer%20Photos/MFG_AP32GAH356B.jpg,Wireless & Memory,"Memory Cards, Modules",USB Flash Drives,AP32GAH356B,FLASH DRIVE USB 3.0 32GB,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Size"":"" 32GB"","" Memory Type"":"" -"","" Type"":"" USB 20"","" USB 30"","" Speed - Read"":"" -"","" Speed - Write"":"" -"","" Operating Temperature"":"" 0C ~ 60C"","" Size / Dimension"":"" -"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 1582-AP32GAH356B""}",Yes,EAR99,85371000,,,
7,https://www.digikey.com/Photos/Apacer%20Photos/MFG_AH162-A.jpg,Wireless & Memory,"Memory Cards, Modules",USB Flash Drives,APHA008G2BACG-DTM,USB FLASH DRIVE 8GB MLC USB 2.0,"APACER TECHNOLOGY, INC.",Bulk,Lead time,8 Weeks,,1,1,,"{""Memory Size"":"" 8GB"","" Memory Type"":"" FLASH - NAND (MLC)"","" Type"":"" USB 20"","" Speed - Read"":"" 26MB/s"","" Speed - Write"":"" 10MB/s"","" Operating Temperature"":"" 0C ~ 70C"","" Size / Dimension"":"" 3200mm L x 1350mm W x 450mm H"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 86ADD112103C""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/USB/Drive/AH162-A/Industrial-USB2.0_AH162-A_20151013.pdf,,
8,,Wireless & Memory,"Memory Cards, Modules","Solid State Drives (SSDs), Hard Disk Drives (HDDs)",AP512GPPSS25-R,"NAS 2.5"" SATA3 SSD","APACER TECHNOLOGY, INC.",Bulk,Lead time,10 Weeks,,1,1,,"{""Memory Size"":"" 512GB"","" Memory Type"":"" FLASH - NAND (TLC)"","" Form Factor"":"" 25"""","" Speed - Read"":"" 550MB/s"","" Speed - Write"":"" 500MB/s"","" Voltage - Supply"":"" 5V"","" Type"":"" SATA III"","" Current - Max"":"" -"","" Operating Temperature"":"" 0C ~ 70C"","" Size / Dimension"":"" 10000mm x 6985mm x 690mm"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-AP512GPPSS25-R""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/SATA/Drive/Apacer%20Professional%202%205%20SSD_APxxxXPPSS25-R_Spec_v1%202.pdf,,
9,,Wireless & Memory,"Memory Cards, Modules",USB Flash Drives,AP8GAH133R,USB FLASH DRIVE 8GB USB 2.0,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Size"":"" 8GB"","" Memory Type"":"" -"","" Type"":"" USB 20"","" Speed - Read"":"" -"","" Speed - Write"":"" -"","" Operating Temperature"":"" 0C ~ 60C"","" Size / Dimension"":"" 3380mm L x 1220mm W x 450mm H"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/USB/Drive/Consumer_USB2.0/Consumer_USB_AH133.pdf,,
10,,Wireless & Memory,"Memory Cards, Modules","Solid State Drives (SSDs), Hard Disk Drives (HDDs)",AP256GPP3480-R,NAS PCIE M.280,"APACER TECHNOLOGY, INC.",Bulk,Lead time,10 Weeks,,1,1,,"{""Memory Size"":"" 256GB"","" Memory Type"":"" FLASH - NAND (TLC)"","" Form Factor"":"" M2 Module"","" Speed - Read"":"" 25GB/s"","" Speed - Write"":"" 21GB/s"","" Voltage - Supply"":"" 33V"","" Type"":"" NVMe"","" Current - Max"":"" -"","" Operating Temperature"":"" 0C ~ 70C"","" Size / Dimension"":"" 8000mm x 2200mm x 215mm"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-AP256GPP3480-R""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/PCIe/Apacer%20Professional%20PCIe%20M%202%202280_APxxxXPP3480-R_Spec_v1%203%20(2).pdf,,
11,,Wireless & Memory,"Memory Cards, Modules",USB Flash Drives,AP8GAH325B,USB FLASH DRIVE 8GB USB 2.0,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Size"":"" 8GB"","" Memory Type"":"" -"","" Type"":"" USB 20"","" Speed - Read"":"" -"","" Speed - Write"":"" -"","" Operating Temperature"":"" 0C ~ 60C"","" Size / Dimension"":"" 5460mm L x 2060mm W x 860mm H"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/USB/Drive/Consumer_USB2.0/Consumer_USB_AH325.pdf,,
12,,Wireless & Memory,"Memory Cards, Modules","Solid State Drives (SSDs), Hard Disk Drives (HDDs)",AP128GPPSS25-R,"NAS 2.5"" SATA3 SSD","APACER TECHNOLOGY, INC.",Bulk,Lead time,10 Weeks,,1,1,,"{""Memory Size"":"" 128GB"","" Memory Type"":"" FLASH - NAND (TLC)"","" Form Factor"":"" 25"""","" Speed - Read"":"" 550MB/s"","" Speed - Write"":"" 500MB/s"","" Voltage - Supply"":"" 5V"","" Type"":"" SATA III"","" Current - Max"":"" -"","" Operating Temperature"":"" 0C ~ 70C"","" Size / Dimension"":"" 10000mm x 6985mm x 690mm"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-AP128GPPSS25-R""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/SATA/Drive/Apacer%20Professional%202%205%20SSD_APxxxXPPSS25-R_Spec_v1%202.pdf,,
13,https://www.digikey.com/Photos/Apacer%20Photos/AP1TPPSS25-R.jpg,Wireless & Memory,"Memory Cards, Modules","Solid State Drives (SSDs), Hard Disk Drives (HDDs)",AP1TPPSS25-R,"NAS 2.5"" SATA3 SSD","APACER TECHNOLOGY, INC.",Bulk,Lead time,10 Weeks,,1,1,,"{""Memory Size"":"" 1TB"","" Memory Type"":"" FLASH - NAND (TLC)"","" Form Factor"":"" 25"""","" Speed - Read"":"" 550MB/s"","" Speed - Write"":"" 500MB/s"","" Voltage - Supply"":"" 5V"","" Type"":"" SATA III"","" Current - Max"":"" -"","" Operating Temperature"":"" 0C ~ 70C"","" Size / Dimension"":"" 10000mm x 6985mm x 690mm"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-AP1TPPSS25-R""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/SATA/Drive/Apacer%20Professional%202%205%20SSD_APxxxXPPSS25-R_Spec_v1%202.pdf,,
14,,Wireless & Memory,"Memory Cards, Modules","Solid State Drives (SSDs), Hard Disk Drives (HDDs)",AP1TPP3480-R,NAS PCIE M.280,"APACER TECHNOLOGY, INC.",Bulk,Lead time,10 Weeks,,1,1,,"{""Memory Size"":"" 1TB"","" Memory Type"":"" FLASH - NAND (TLC)"","" Form Factor"":"" M2 Module"","" Speed - Read"":"" 25GB/s"","" Speed - Write"":"" 21GB/s"","" Voltage - Supply"":"" 33V"","" Type"":"" NVMe"","" Current - Max"":"" -"","" Operating Temperature"":"" 0C ~ 70C"","" Size / Dimension"":"" 8000mm x 2200mm x 215mm"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-AP1TPP3480-R""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/PCIe/Apacer%20Professional%20PCIe%20M%202%202280_APxxxXPP3480-R_Spec_v1%203%20(2).pdf,,
15,,Wireless & Memory,"Memory Cards, Modules","Solid State Drives (SSDs), Hard Disk Drives (HDDs)",AP512GPP3480-R,NAS PCIE M.280,"APACER TECHNOLOGY, INC.",Bulk,Lead time,10 Weeks,,1,1,,"{""Memory Size"":"" 512GB"","" Memory Type"":"" FLASH - NAND (TLC)"","" Form Factor"":"" M2 Module"","" Speed - Read"":"" 25GB/s"","" Speed - Write"":"" 21GB/s"","" Voltage - Supply"":"" 33V"","" Type"":"" NVMe"","" Current - Max"":"" -"","" Operating Temperature"":"" 0C ~ 70C"","" Size / Dimension"":"" 8000mm x 2200mm x 215mm"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-AP512GPP3480-R""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/PCIe/Apacer%20Professional%20PCIe%20M%202%202280_APxxxXPP3480-R_Spec_v1%203%20(2).pdf,,
16,,Wireless & Memory,"Memory Cards, Modules","Solid State Drives (SSDs), Hard Disk Drives (HDDs)",AP-UM256MR13CS-2MST,USB DISK MODULE SLC 90D MOUNTING,"APACER TECHNOLOGY, INC.",Tray,Lead time,8 Weeks,,1,1,,"{""Memory Size"":"" 256MB"","" Memory Type"":"" FLASH - NAND (SLC)"","" Form Factor"":"" Disk-On-Module"","" eUSB"","" Speed - Read"":"" 31MB/s"","" Speed - Write"":"" 10MB/s"","" Voltage - Supply"":"" 5V"","" Type"":"" -"","" Current - Max"":"" -"","" Operating Temperature"":"" 0C ~ 70C"","" Size / Dimension"":"" 3780mm x 2665mm x 1050mm"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,,,
17,https://www.digikey.com/Photos/Apacer%20Photos/MFG_AP-MSD256ISI-1T.jpg,Wireless & Memory,"Memory Cards, Modules",FLASH,AP-MSD256ISI-1T,MEMORY CARD MICROSD 256MB SLC,"APACER TECHNOLOGY, INC.",Tray,Lead time,12 Weeks,,1,1,,"{""Memory Type"":"" microSD"","" Memory Size"":"" 256MB"","" Speed"":"" -"","" Technology"":"" SLC"","" Operating Temperature"":"" -40C ~ 85C"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 1582-1117""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/Card/microSD/Consumer/EDM_mSD(SLC).pdf,,
18,https://www.digikey.com/Photos/Apacer%20Photos/AP2GAH322B.jpg,Wireless & Memory,"Memory Cards, Modules",USB Flash Drives,APHA016GR23CG-CM,USB FLASH DRIVE 16GB MLC USB 2.0,"APACER TECHNOLOGY, INC.",Bulk,Lead time,8 Weeks,,1,1,,"{""Memory Size"":"" 16GB"","" Memory Type"":"" FLASH - NAND (MLC)"","" Type"":"" USB 20"","" Speed - Read"":"" 33MB/s"","" Speed - Write"":"" 14MB/s"","" Operating Temperature"":"" 0C ~ 70C"","" Size / Dimension"":"" 5529mm L x 1800mm W x 850mm H"","" Weight"":"" -"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-1060""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/USB/Drive/AH322/Industrial-USB_AH322.pdf,,
19,https://www.digikey.com/Photos/Apacer%20Photos/AP-CF004GRANS-ETNRC.JPG,Wireless & Memory,"Memory Cards, Modules",FLASH,AP-CF004GRANS-ETNRC,MEM CARD COMPCTFLSH 4GB CL10 SLC,"APACER TECHNOLOGY, INC.",Tray,Lead time,8 Weeks,,1,1,,"{""Memory Type"":"" CompactFlash"","" Memory Size"":"" 4GB"","" Speed"":"" Class 10"","" Technology"":"" SLC"","" Operating Temperature"":"" -40C ~ 85C"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-1304""}",Yes,EAR99,85371000,,,Industrial CF 6 CompactFlash
20,https://www.digikey.com/Photos/Apacer%20Photos/MFG_AP-MSD512IDI-1T.jpg,Wireless & Memory,"Memory Cards, Modules",FLASH,AP-MSD512IDI-1T,MEMORY CARD MICROSD 512MB SLC,"APACER TECHNOLOGY, INC.",Tray,Lead time,12 Weeks,,1,1,,"{""Memory Type"":"" microSD"","" Memory Size"":"" 512MB"","" Speed"":"" -"","" Technology"":"" SLC"","" Operating Temperature"":"" -40C ~ 85C"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3 (168 Hours)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-1120""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/Card/microSD/Consumer/EDM_mSD(SLC).pdf,,
21,https://www.digikey.com/Photos/Apacer%20Photos/MFG_AP-MSD04GIHI-T.jpg,Wireless & Memory,"Memory Cards, Modules",FLASH,AP-MSD04GIHI-T,MEMORY CARD MICROSDHC 4GB SLC,"APACER TECHNOLOGY, INC.",Tray,Lead time,12 Weeks,,1,1,,"{""Memory Type"":"" microSDHC"","" Memory Size"":"" 4GB"","" Speed"":"" -"","" Technology"":"" SLC"","" Operating Temperature"":"" -40C ~ 85C"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-1112""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/Card/microSD/Consumer/EDM_mSD(SLC).pdf,,
22,https://www.digikey.com/Photos/Apacer%20Photos/MFG_AP16GSDHC4-B.jpg,Wireless & Memory,"Memory Cards, Modules",FLASH,AP16GSDHC4-B,MEMORY CARD SDHC 16GB CLASS 4,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Type"":"" SDHC"","" Memory Size"":"" 16GB"","" Speed"":"" Class 4"","" Technology"":"" -"","" Operating Temperature"":"" 0C ~ 70C"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 1"","" Other Names"":"" 1582-1006""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/Card/SD/NEW%20Commercial%20SD%202.0%20SPEC_rev1.6%20-%20APXXXSDHCX-X.pdf,,
23,,Wireless & Memory,"Memory Cards, Modules",USB Flash Drives,AP16GAH112R,USB FLASH DRIVE 16GB USB 2.0,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Size"":"" 16GB"","" Memory Type"":"" -"","" Type"":"" USB 20"","" Speed - Read"":"" -"","" Speed - Write"":"" -"","" Operating Temperature"":"" 0C ~ 60C"","" Size / Dimension"":"" 2430mm L x 1200mm W x 450mm H"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/USB/Drive/Consumer_USB2.0/Consumer_USB_AH112.pdf,,
24,https://www.digikey.com/Photos/Apacer%20Photos/AP-CF016GRANS-ETNRC.jpg,Wireless & Memory,"Memory Cards, Modules",FLASH,AP-CF016GRANS-ETNRC,MEM CARD COMPACTFLASH 16GB SLC,"APACER TECHNOLOGY, INC.",Bulk,Lead time,8 Weeks,,1,1,,"{""Memory Type"":"" CompactFlash"","" Memory Size"":"" 16GB"","" Speed"":"" -"","" Technology"":"" SLC"","" Operating Temperature"":"" -40C ~ 85C"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-1037""}",Yes,EAR99,85371000,,,Industrial CF 6 CompactFlash
33,https://www.digikey.com/Photos/Apacer%20Photos/AP8GMCSH10U1-B.jpg,Wireless & Memory,"Memory Cards, Modules",FLASH,AP8GMCSH10U1-B,MEMORY CARD MICROSD 8GB UHS,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Type"":"" microSD"","" Memory Size"":"" 8GB"","" Speed"":"" Class 10"","" UHS Class 1"","" Technology"":"" -"","" Operating Temperature"":"" 0C ~ 70C"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 1582-1021""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/Card/microSD/Consumer/microSD%203.0%20UHS-I%20SPEC_rev0.8%20-%20APXXXXMCSH10XX-X%20APXXXXMCSX10XX-X.pdf,,Layerscape LS1012A Freeway Board
34,https://www.digikey.com/Photos/Apacer%20Photos/MFG_AP-4GB.jpg,Wireless & Memory,"Memory Cards, Modules",FLASH,AP-ISD04GIS4B-8T,MEM CARD SDHC 4GB CLASS 10 SLC,"APACER TECHNOLOGY, INC.",Tray,Lead time,8 Weeks,,1,1,,"{""Memory Type"":"" SDHC"","" Memory Size"":"" 4GB"","" Speed"":"" Class 10"","" Technology"":"" SLC"","" Operating Temperature"":"" -40C ~ 85C"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1582-1282""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/Card/SD/EDM_ISD.pdf,,
35,,Wireless & Memory,"Memory Cards, Modules",USB Flash Drives,AP8GAH326B,USB FLASH DRIVE 8GB USB 2.0,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Size"":"" 8GB"","" Memory Type"":"" -"","" Type"":"" USB 20"","" Speed - Read"":"" -"","" Speed - Write"":"" -"","" Operating Temperature"":"" 0C ~ 60C"","" Size / Dimension"":"" 6560mm L x 2100mm W x 1060mm H"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/USB/Drive/Consumer_USB2.0/Consumer_USB_AH326.pdf,,
36,,Wireless & Memory,"Memory Cards, Modules",USB Flash Drives,AP8GAH332B,USB FLASH DRIVE 8GB USB 2.0,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Size"":"" 8GB"","" Memory Type"":"" -"","" Type"":"" USB 20"","" Speed - Read"":"" -"","" Speed - Write"":"" -"","" Operating Temperature"":"" 0C ~ 60C"","" Size / Dimension"":"" 5500mm L x 2100mm W x 980mm H"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/USB/Drive/Consumer_USB2.0/Consumer_USB_AH332.pdf,,
37,https://www.digikey.com/Photos/Apacer%20Photos/DDR3-SODIMM.jpg,Wireless & Memory,"Memory Cards, Modules",DRAM,78.C2GF4.4010B,8GB DDR4 SDRAM SO-DIMM,"APACER TECHNOLOGY, INC.",Bulk,Lead time,12 Weeks,,1,1,,"{""Memory Type"":"" DDR4 SDRAM"","" Memory Size"":"" 8GB"","" Speed"":"" 24Gb/s"","" Package / Case"":"" 260-SODIMM"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1 (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 1582-78C2GF44010B""}",Yes,EAR99,85371000,,,
38,,Wireless & Memory,"Memory Cards, Modules",USB Flash Drives,AP8GAH333B,USB FLASH DRIVE 8GB USB 2.0,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Size"":"" 8GB"","" Memory Type"":"" -"","" Type"":"" USB 20"","" Speed - Read"":"" -"","" Speed - Write"":"" -"","" Operating Temperature"":"" 0C ~ 60C"","" Size / Dimension"":"" 5605mm L x 1800mm W x 850mm H"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/USB/Drive/Consumer_USB2.0/Consumer_USB_AH333.pdf,,
39,,Wireless & Memory,"Memory Cards, Modules",USB Flash Drives,AP8GAH334U,USB FLASH DRIVE 8GB USB 2.0,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Size"":"" 8GB"","" Memory Type"":"" -"","" Type"":"" USB 20"","" Speed - Read"":"" -"","" Speed - Write"":"" -"","" Operating Temperature"":"" 0C ~ 60C"","" Size / Dimension"":"" 5390mm L x 2090mm W x 880mm H"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/USB/Drive/Consumer_USB2.0/Consumer_USB_AH334.pdf,,
40,,Wireless & Memory,"Memory Cards, Modules",USB Flash Drives,AP8GAH121C,USB FLASH DRIVE 8GB USB 2.0,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Size"":"" 8GB"","" Memory Type"":"" -"","" Type"":"" USB 20"","" Speed - Read"":"" -"","" Speed - Write"":"" -"","" Operating Temperature"":"" 0C ~ 60C"","" Size / Dimension"":"" 3285mm L x 1700mm W x 550mm H"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/USB/Drive/Consumer_USB2.0/Consumer_USB_AH121.pdf,,
41,,Wireless & Memory,"Memory Cards, Modules",USB Flash Drives,AP8GAH330T,USB FLASH DRIVE 8GB USB 2.0,"APACER TECHNOLOGY, INC.",Bulk,Lead time,6 Weeks,,1,1,,"{""Memory Size"":"" 8GB"","" Memory Type"":"" -"","" Type"":"" USB 20"","" Speed - Read"":"" -"","" Speed - Write"":"" -"","" Operating Temperature"":"" 0C ~ 60C"","" Size / Dimension"":"" 5900mm L x 1840mm W x 910mm H"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 1""}",Yes,EAR99,85371000,http://eflash.apacerus.com/spec/USB/Drive/Consumer_USB2.0/Consumer_USB_AH330.pdf,,
