Product Photo,Group Category ,Product Category,Product Sub-Category,Manufacturer Name,Available packaging,Stock Status,ROHS,ECCN,Lead Time,HSCode,Short Description,Price,Technical Specification,Datasheet Link,Manufacturer Part No,Quantity Available,Qty Multiple,Qty Min,COO,Series
http://ken.keyeuro.eu/img/8329.jpg,Electromechanical Components,Mechanical Components,Panel hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,854720000000,Led spacer,0.1104,,http://ken.keyeuro.eu/pdf/8329.pdf,8329,,100,100,US,
http://ken.keyeuro.eu/img/8330.jpg,Electromechanical Components,Mechanical Components,Panel hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,854720000000,Led spacer,0.1104,,http://ken.keyeuro.eu/pdf/8330.pdf,8330,,100,100,US,
http://ken.keyeuro.eu/img/8331.jpg,Electromechanical Components,Mechanical Components,Panel hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,854720000000,Led spacer,0.1104,,http://ken.keyeuro.eu/pdf/8331.pdf,8331,,100,100,US,
http://ken.keyeuro.eu/img/8332.jpg,Electromechanical Components,Mechanical Components,Panel hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,854720000000,Led spacer,0.1104,,http://ken.keyeuro.eu/pdf/8332.pdf,8332,,100,100,US,
http://ken.keyeuro.eu/img/8333.jpg,Electromechanical Components,Mechanical Components,Panel hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,854720000000,Led spacer,0.1153,,http://ken.keyeuro.eu/pdf/8333.pdf,8333,,100,100,US,
http://ken.keyeuro.eu/img/8334.jpg,Electromechanical Components,Mechanical Components,Panel hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,854720000000,Led spacer,0.1153,,http://ken.keyeuro.eu/pdf/8334.pdf,8334,,100,100,US,
http://ken.keyeuro.eu/img/8335.jpg,Electromechanical Components,Mechanical Components,Panel hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,854720000000,Led spacer,0.1153,,http://ken.keyeuro.eu/pdf/8335.pdf,8335,,100,100,US,
http://ken.keyeuro.eu/img/8336.jpg,Electromechanical Components,Mechanical Components,Panel hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,854720000000,Led spacer,0.1153,,http://ken.keyeuro.eu/pdf/8336.pdf,8336,,100,100,US,
http://ken.keyeuro.eu/img/8337.jpg,Electromechanical Components,Mechanical Components,Panel hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,854720000000,Led spacer,0.1153,,http://ken.keyeuro.eu/pdf/8337.pdf,8337,,100,100,US,
http://ken.keyeuro.eu/img/8338.jpg,Electromechanical Components,Mechanical Components,Panel hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,854720000000,Led spacer,0.1197,,http://ken.keyeuro.eu/pdf/8338.pdf,8338,,100,100,US,
http://ken.keyeuro.eu/img/8339.jpg,Electromechanical Components,Mechanical Components,Panel hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,854720000000,Led spacer,0.1197,,http://ken.keyeuro.eu/pdf/8339.pdf,8339,,100,100,US,
http://ken.keyeuro.eu/img/8340.jpg,Electromechanical Components,Mechanical Components,Panel hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,854720000000,Led spacer,0.1197,,http://ken.keyeuro.eu/pdf/8340.pdf,8340,,100,100,US,
http://ken.keyeuro.eu/img/8341.jpg,Electromechanical Components,Mechanical Components,Panel hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,854720000000,Led spacer,0.1197,,http://ken.keyeuro.eu/pdf/8341.pdf,8341,,100,100,US,
http://ken.keyeuro.eu/img/8342.jpg,Electromechanical Components,Mechanical Components,Panel hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,854720000000,Led spacer,0.1197,,http://ken.keyeuro.eu/pdf/8342.pdf,8342,,100,100,US,
,Electromechanical Components,Mechanical Components,Panel hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,853690100000,Carrying handle,22.4517,,http://ken.keyeuro.eu/pdf/8354.pdf,8354,,100,10,US,
http://ken.keyeuro.eu/img/8356.jpg,Electromechanical Components,Mechanical Components,Panel hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,853690100000,Carrying handle,4.4015,,http://ken.keyeuro.eu/pdf/8356.pdf,8356,,100,100,US,
http://ken.keyeuro.eu/img/8360.jpg,Electromechanical Components,Mechanical Components,Multi-purpose hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,853690100000,I-clamp two way series,0.5546,,http://ken.keyeuro.eu/pdf/8360.pdf,8360,,100,10,CN,
http://ken.keyeuro.eu/img/8361.jpg,Electromechanical Components,Mechanical Components,Multi-purpose hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,853690100000,I-clamp two way series,0.6338,,http://ken.keyeuro.eu/pdf/8361.pdf,8361,,100,10,CN,
http://ken.keyeuro.eu/img/8362.jpg,Electromechanical Components,Mechanical Components,Multi-purpose hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,853690100000,I-clamp two way series,0.8716,,http://ken.keyeuro.eu/pdf/8362.pdf,8362,,100,10,CN,
http://ken.keyeuro.eu/img/8363.jpg,Electromechanical Components,Mechanical Components,Multi-purpose hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,853690100000,I-clamp two way series,1.1583,,http://ken.keyeuro.eu/pdf/8363.pdf,8363,,100,10,CN,
http://ken.keyeuro.eu/img/8370.jpg,Electromechanical Components,Mechanical Components,Multi-purpose hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,853690100000,I-clamp one way series,0.5546,,http://ken.keyeuro.eu/pdf/8370.pdf,8370,,100,20,CN,
http://ken.keyeuro.eu/img/8371.jpg,Electromechanical Components,Mechanical Components,Multi-purpose hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,853690100000,I-clamp one way series,0.7527,,http://ken.keyeuro.eu/pdf/8371.pdf,8371,,100,20,CN,
http://ken.keyeuro.eu/img/8372.jpg,Electromechanical Components,Mechanical Components,Multi-purpose hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,853690100000,I-clamp one way series,0.7527,,http://ken.keyeuro.eu/pdf/8372.pdf,8372,,100,20,CN,
http://ken.keyeuro.eu/img/8373.jpg,Electromechanical Components,Mechanical Components,Multi-purpose hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,853690100000,I-clamp one way series,0.8319,,http://ken.keyeuro.eu/pdf/8373.pdf,8373,,100,20,CN,
http://ken.keyeuro.eu/img/8374.jpg,Electromechanical Components,Mechanical Components,Multi-purpose hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,853690100000,I-clamp one way series,0.5546,,http://ken.keyeuro.eu/pdf/8374.pdf,8374,,100,20,CN,
http://ken.keyeuro.eu/img/8375.jpg,Electromechanical Components,Mechanical Components,Multi-purpose hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,853690100000,I-clamp one way series,0.7923,,http://ken.keyeuro.eu/pdf/8375.pdf,8375,,100,20,CN,
http://ken.keyeuro.eu/img/8377.jpg,Electromechanical Components,Mechanical Components,Multi-purpose hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,853690100000,I-clamp one way series,0.8716,,http://ken.keyeuro.eu/pdf/8377.pdf,8377,,100,20,CN,
http://ken.keyeuro.eu/img/8380.jpg,Electromechanical Components,Mechanical Components,Multi-purpose hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,853690100000,I-clamp t-series,0.7131,,http://ken.keyeuro.eu/pdf/8380.pdf,8380,,100,10,CN,
http://ken.keyeuro.eu/img/8381.jpg,Electromechanical Components,Mechanical Components,Multi-purpose hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,853690100000,I-clamp t-series,0.7923,,http://ken.keyeuro.eu/pdf/8381.pdf,8381,,100,10,CN,
http://ken.keyeuro.eu/img/8382.jpg,Electromechanical Components,Mechanical Components,Multi-purpose hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,853690100000,I-clamp t-series,0.7923,,http://ken.keyeuro.eu/pdf/8382.pdf,8382,,100,10,CN,
http://ken.keyeuro.eu/img/8383.jpg,Electromechanical Components,Mechanical Components,Multi-purpose hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,853690100000,I-clamp t-series,0.7131,,http://ken.keyeuro.eu/pdf/8383.pdf,8383,,100,10,CN,
http://ken.keyeuro.eu/img/8400.jpg,Electromechanical Components,Mechanical Components,Spacers & standoffs,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,761699909000,Aluminum standoff,0.2867,,http://ken.keyeuro.eu/pdf/8400.pdf,8400,,100,100,US,
