Product Photo,Group Category ,Product Category,Product Sub-Category,Manufacturer Name,Available packaging,Stock Status,ROHS,ECCN,Lead Time,HSCode,Short Description,Price,Technical Specification,Datasheet Link,Manufacturer Part No,Quantity Available,Qty Multiple,Qty Min,COO,Series
,Electromechanical Components,Mechanical Components,Multi-purpose hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,No,EAR99,12 Weeks,8536699099,Jack (rohs non-compliant),0.6568,,http://ken.keyeuro.eu/pdf/1439-3.pdf,1439-3,,100,100,US,
,Electromechanical Components,Mechanical Components,Multi-purpose hardware,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,No,EAR99,12 Weeks,8536699099,Jack (rohs non-compliant),0.6755,,http://ken.keyeuro.eu/pdf/1439-4.pdf,1439-4,,100,100,US,
,Electromechanical Components,Mechanical Components,"Pins, plugs, jacks & sockets",KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,853690100000,Micro pin,0.7261,,http://ken.keyeuro.eu/pdf/1447-1.pdf,1447-1,,100,100,US,
,Electromechanical Components,Mechanical Components,"Pins, plugs, jacks & sockets",KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,853690100000,Micro pin,0.7261,,http://ken.keyeuro.eu/pdf/1447-2.pdf,1447-2,,100,100,US,
,Electromechanical Components,Mechanical Components,"Pins, plugs, jacks & sockets",KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,,swage mount gold micro pin,,,http://ken.keyeuro.eu/pdf/1447-3.pdf,1447-3,,,,US,
,Electromechanical Components,Mechanical Components,"Pins, plugs, jacks & sockets",KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,853690100000,Micro pin,0.7261,,http://ken.keyeuro.eu/pdf/1447-4.pdf,1447-4,,100,100,US,
http://ken.keyeuro.eu/img/1450A.jpg,Electromechanical Components,Mechanical Components,Spacers & standoffs,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,741999909909,Threaded standoff,0.2919,,http://ken.keyeuro.eu/pdf/1450A.pdf,1450A,,100,100,US,
http://ken.keyeuro.eu/img/1450B.jpg,Electromechanical Components,Mechanical Components,Spacers & standoffs,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,741999909909,Threaded standoff,0.3656,,http://ken.keyeuro.eu/pdf/1450B.pdf,1450B,,100,100,US,
http://ken.keyeuro.eu/img/1450C.jpg,Electromechanical Components,Mechanical Components,Spacers & standoffs,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,741999909909,Threaded standoff,0.4228,,http://ken.keyeuro.eu/pdf/1450C.pdf,1450C,,100,100,US,
http://ken.keyeuro.eu/img/1450D.jpg,Electromechanical Components,Mechanical Components,Spacers & standoffs,KEYSTONE ELECTRONICS CORPORATION,Bulk,Lead time,Yes,EAR99,12 Weeks,741999909909,Threaded standoff,0.6533,,http://ken.keyeuro.eu/pdf/1450D.pdf,1450D,,100,100,US,
